tabla,registro_json
siniestros,"{""id_siniestro"": 61, ""id_poliza"": 61, ""id_asegurado"": 12, ""id_proveedor"": 29, ""ramo"": ""SALUD"", ""cobertura"": ""Cirugía ambulatoria"", ""fecha_ocurrencia"": ""2024-12-23"", ""fecha_reporte"": ""2025-01-20"", ""monto_reclamado"": ""9589.49"", ""monto_estimado"": ""8803.02"", ""monto_pagado"": ""8348.83"", ""estado"": ""LIQUIDADO"", ""sucursal"": ""Sucursal Machala"", ""descripcion"": ""Siniestro simulado de ramo salud por cobertura medicamentos reportado en Manta."", ""documentos_completos"": ""false"", ""beneficiario"": ""TALLER"", ""dias_desde_inicio_poliza"": 378, ""dias_desde_fin_poliza"": 13, ""dias_entre_ocurrencia_reporte"": 28, ""historial_siniestros_asegurado"": 1, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-21 09:47:00"", ""updated_at"": ""2026-05-24 12:08:00""}"
siniestros,"{""id_siniestro"": 62, ""id_poliza"": 62, ""id_asegurado"": 49, ""id_proveedor"": 10, ""ramo"": ""SALUD"", ""cobertura"": ""Emergencia"", ""fecha_ocurrencia"": ""2026-05-19"", ""fecha_reporte"": ""2026-05-20"", ""monto_reclamado"": ""3503.54"", ""monto_estimado"": ""3211.02"", ""monto_pagado"": ""1000.43"", ""estado"": ""ANTICIPO"", ""sucursal"": ""Sucursal Manta"", ""descripcion"": ""Siniestro simulado de ramo salud por cobertura cirugía ambulatoria reportado en Ambato."", ""documentos_completos"": ""true"", ""beneficiario"": ""ASEGURADO"", ""dias_desde_inicio_poliza"": 532, ""dias_desde_fin_poliza"": -198, ""dias_entre_ocurrencia_reporte"": 1, ""historial_siniestros_asegurado"": 1, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-22 10:54:00"", ""updated_at"": ""2026-05-25 13:15:00""}"
siniestros,"{""id_siniestro"": 63, ""id_poliza"": 63, ""id_asegurado"": 1, ""id_proveedor"": 28, ""ramo"": ""VEHICULOS"", ""cobertura"": ""Pérdida parcial"", ""fecha_ocurrencia"": ""2025-11-16"", ""fecha_reporte"": ""2025-11-29"", ""monto_reclamado"": ""21368.12"", ""monto_estimado"": ""17981.41"", ""monto_pagado"": ""16934.62"", ""estado"": ""LIQUIDADO"", ""sucursal"": ""Sucursal Manta"", ""descripcion"": ""Siniestro simulado de ramo vehiculos por cobertura daños a terceros reportado en Cuenca. Caso marcado como observado para entrenamiento por patrones atipicos simulados."", ""documentos_completos"": ""false"", ""beneficiario"": ""CLINICA"", ""dias_desde_inicio_poliza"": 257, ""dias_desde_fin_poliza"": -108, ""dias_entre_ocurrencia_reporte"": 13, ""historial_siniestros_asegurado"": 1, ""etiqueta_fraude_simulada"": 1, ""created_at"": ""2026-05-23 11:01:00"", ""updated_at"": ""2026-05-26 14:22:00""}"
siniestros,"{""id_siniestro"": 64, ""id_poliza"": 64, ""id_asegurado"": 21, ""id_proveedor"": 19, ""ramo"": ""SALUD"", ""cobertura"": ""Cirugía ambulatoria"", ""fecha_ocurrencia"": ""2026-05-16"", ""fecha_reporte"": ""2026-05-27"", ""monto_reclamado"": ""8821.69"", ""monto_estimado"": ""7962.83"", ""monto_pagado"": ""7514.95"", ""estado"": ""PAGO_TOTAL"", ""sucursal"": ""Sucursal Manta"", ""descripcion"": ""Siniestro simulado de ramo salud por cobertura consulta especializada reportado en Portoviejo."", ""documentos_completos"": ""true"", ""beneficiario"": ""PERITO"", ""dias_desde_inicio_poliza"": 409, ""dias_desde_fin_poliza"": 44, ""dias_entre_ocurrencia_reporte"": 11, ""historial_siniestros_asegurado"": 1, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-24 12:08:00"", ""updated_at"": ""2026-05-27 15:29:00""}"
siniestros,"{""id_siniestro"": 65, ""id_poliza"": 65, ""id_asegurado"": 9, ""id_proveedor"": 15, ""ramo"": ""HOGAR"", ""cobertura"": ""Daños por agua"", ""fecha_ocurrencia"": ""2024-04-08"", ""fecha_reporte"": ""2024-05-03"", ""monto_reclamado"": ""2151.11"", ""monto_estimado"": ""1927.46"", ""monto_pagado"": ""1105.24"", ""estado"": ""LIQUIDADO"", ""sucursal"": ""Matriz Guayaquil"", ""descripcion"": ""Siniestro simulado de ramo hogar por cobertura robo domiciliario reportado en Quito."", ""documentos_completos"": ""false"", ""beneficiario"": ""PERITO"", ""dias_desde_inicio_poliza"": 301, ""dias_desde_fin_poliza"": -64, ""dias_entre_ocurrencia_reporte"": 25, ""historial_siniestros_asegurado"": 1, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-25 13:15:00"", ""updated_at"": ""2026-05-01 16:36:00""}"
siniestros,"{""id_siniestro"": 66, ""id_poliza"": 66, ""id_asegurado"": 12, ""id_proveedor"": 20, ""ramo"": ""VIDA"", ""cobertura"": ""Incapacidad total"", ""fecha_ocurrencia"": ""2024-09-30"", ""fecha_reporte"": ""2024-10-01"", ""monto_reclamado"": ""18043.13"", ""monto_estimado"": ""18788.73"", ""monto_pagado"": ""7748.59"", ""estado"": ""LIQUIDADO"", ""sucursal"": ""Sucursal Manta"", ""descripcion"": ""Siniestro simulado de ramo vida por cobertura enfermedad grave reportado en Machala."", ""documentos_completos"": ""true"", ""beneficiario"": ""PROVEEDOR"", ""dias_desde_inicio_poliza"": 210, ""dias_desde_fin_poliza"": 30, ""dias_entre_ocurrencia_reporte"": 1, ""historial_siniestros_asegurado"": 2, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-26 14:22:00"", ""updated_at"": ""2026-05-02 17:43:00""}"
siniestros,"{""id_siniestro"": 67, ""id_poliza"": 67, ""id_asegurado"": 7, ""id_proveedor"": 6, ""ramo"": ""GENERALES"", ""cobertura"": ""Transporte de mercadería"", ""fecha_ocurrencia"": ""2024-02-29"", ""fecha_reporte"": ""2024-03-15"", ""monto_reclamado"": ""9029.54"", ""monto_estimado"": ""6932.51"", ""monto_pagado"": ""5976.12"", ""estado"": ""LIQUIDADO"", ""sucursal"": ""Sucursal Machala"", ""descripcion"": ""Siniestro simulado de ramo generales por cobertura transporte de mercadería reportado en Quito."", ""documentos_completos"": ""false"", ""beneficiario"": ""TALLER"", ""dias_desde_inicio_poliza"": 375, ""dias_desde_fin_poliza"": 10, ""dias_entre_ocurrencia_reporte"": 15, ""historial_siniestros_asegurado"": 2, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-27 15:29:00"", ""updated_at"": ""2026-05-03 08:50:00""}"
siniestros,"{""id_siniestro"": 68, ""id_poliza"": 68, ""id_asegurado"": 22, ""id_proveedor"": 28, ""ramo"": ""VEHICULOS"", ""cobertura"": ""Pérdida parcial"", ""fecha_ocurrencia"": ""2025-01-23"", ""fecha_reporte"": ""2025-02-20"", ""monto_reclamado"": ""8458.12"", ""monto_estimado"": ""8059.74"", ""monto_pagado"": ""5361.71"", ""estado"": ""PAGO_PARCIAL"", ""sucursal"": ""Matriz Guayaquil"", ""descripcion"": ""Siniestro simulado de ramo vehiculos por cobertura robo total reportado en Santo Domingo."", ""documentos_completos"": ""true"", ""beneficiario"": ""CLINICA"", ""dias_desde_inicio_poliza"": 503, ""dias_desde_fin_poliza"": -227, ""dias_entre_ocurrencia_reporte"": 28, ""historial_siniestros_asegurado"": 0, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-01 16:36:00"", ""updated_at"": ""2026-05-04 09:57:00""}"
siniestros,"{""id_siniestro"": 69, ""id_poliza"": 69, ""id_asegurado"": 21, ""id_proveedor"": 24, ""ramo"": ""VEHICULOS"", ""cobertura"": ""Choque parcial"", ""fecha_ocurrencia"": ""2026-02-12"", ""fecha_reporte"": ""2026-02-24"", ""monto_reclamado"": ""1697.36"", ""monto_estimado"": ""1551.47"", ""monto_pagado"": ""117.04"", ""estado"": ""ANTICIPO"", ""sucursal"": ""Sucursal Manta"", ""descripcion"": ""Siniestro simulado de ramo vehiculos por cobertura robo total reportado en Machala."", ""documentos_completos"": ""false"", ""beneficiario"": ""CLINICA"", ""dias_desde_inicio_poliza"": 522, ""dias_desde_fin_poliza"": -208, ""dias_entre_ocurrencia_reporte"": 12, ""historial_siniestros_asegurado"": 2, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-02 17:43:00"", ""updated_at"": ""2026-05-05 10:04:00""}"
siniestros,"{""id_siniestro"": 70, ""id_poliza"": 70, ""id_asegurado"": 2, ""id_proveedor"": 34, ""ramo"": ""HOGAR"", ""cobertura"": ""Daños por agua"", ""fecha_ocurrencia"": ""2025-01-28"", ""fecha_reporte"": ""2025-01-30"", ""monto_reclamado"": ""8198.55"", ""monto_estimado"": ""7291.88"", ""monto_pagado"": ""5468.91"", ""estado"": ""PAGO_TOTAL"", ""sucursal"": ""Sucursal Manta"", ""descripcion"": ""Siniestro simulado de ramo hogar por cobertura responsabilidad familiar reportado en Daule."", ""documentos_completos"": ""true"", ""beneficiario"": ""OTRO"", ""dias_desde_inicio_poliza"": 301, ""dias_desde_fin_poliza"": -64, ""dias_entre_ocurrencia_reporte"": 2, ""historial_siniestros_asegurado"": 0, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-03 08:50:00"", ""updated_at"": ""2026-05-06 11:11:00""}"
siniestros,"{""id_siniestro"": 71, ""id_poliza"": 71, ""id_asegurado"": 47, ""id_proveedor"": 20, ""ramo"": ""HOGAR"", ""cobertura"": ""Daños por agua"", ""fecha_ocurrencia"": ""2025-02-25"", ""fecha_reporte"": ""2025-03-13"", ""monto_reclamado"": ""7347.70"", ""monto_estimado"": ""5591.73"", ""monto_pagado"": ""1081.54"", ""estado"": ""PAGO_PARCIAL"", ""sucursal"": ""Matriz Guayaquil"", ""descripcion"": ""Siniestro simulado de ramo hogar por cobertura incendio reportado en Portoviejo."", ""documentos_completos"": ""true"", ""beneficiario"": ""PROVEEDOR"", ""dias_desde_inicio_poliza"": 101, ""dias_desde_fin_poliza"": -264, ""dias_entre_ocurrencia_reporte"": 16, ""historial_siniestros_asegurado"": 1, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-04 09:57:00"", ""updated_at"": ""2026-05-07 12:18:00""}"
siniestros,"{""id_siniestro"": 72, ""id_poliza"": 72, ""id_asegurado"": 55, ""id_proveedor"": 11, ""ramo"": ""SALUD"", ""cobertura"": ""Emergencia"", ""fecha_ocurrencia"": ""2023-03-06"", ""fecha_reporte"": ""2023-03-12"", ""monto_reclamado"": ""5416.36"", ""monto_estimado"": ""4366.33"", ""monto_pagado"": ""0.00"", ""estado"": ""CIERRE_SIN_CONSECUENCIA"", ""sucursal"": ""Sucursal Manta"", ""descripcion"": ""Siniestro simulado de ramo salud por cobertura cirugía ambulatoria reportado en Santo Domingo. Caso marcado como observado para entrenamiento por patrones atipicos simulados."", ""documentos_completos"": ""true"", ""beneficiario"": ""PERITO"", ""dias_desde_inicio_poliza"": 62, ""dias_desde_fin_poliza"": -303, ""dias_entre_ocurrencia_reporte"": 6, ""historial_siniestros_asegurado"": 0, ""etiqueta_fraude_simulada"": 1, ""created_at"": ""2026-05-05 10:04:00"", ""updated_at"": ""2026-05-08 13:25:00""}"
siniestros,"{""id_siniestro"": 73, ""id_poliza"": 73, ""id_asegurado"": 6, ""id_proveedor"": 6, ""ramo"": ""OTRO"", ""cobertura"": ""Evento no clasificado"", ""fecha_ocurrencia"": ""2023-11-03"", ""fecha_reporte"": ""2023-11-18"", ""monto_reclamado"": ""5232.81"", ""monto_estimado"": ""5048.89"", ""monto_pagado"": ""4606.63"", ""estado"": ""LIQUIDADO"", ""sucursal"": ""Sucursal Machala"", ""descripcion"": ""Siniestro simulado de ramo otro por cobertura cobertura especial reportado en Ambato."", ""documentos_completos"": ""false"", ""beneficiario"": ""TALLER"", ""dias_desde_inicio_poliza"": 77, ""dias_desde_fin_poliza"": -103, ""dias_entre_ocurrencia_reporte"": 15, ""historial_siniestros_asegurado"": 1, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-06 11:11:00"", ""updated_at"": ""2026-05-09 14:32:00""}"
siniestros,"{""id_siniestro"": 74, ""id_poliza"": 74, ""id_asegurado"": 56, ""id_proveedor"": """", ""ramo"": ""SALUD"", ""cobertura"": ""Cirugía ambulatoria"", ""fecha_ocurrencia"": ""2025-07-02"", ""fecha_reporte"": ""2025-07-26"", ""monto_reclamado"": ""15293.73"", ""monto_estimado"": ""13185.87"", ""monto_pagado"": ""0.00"", ""estado"": ""CIERRE_SIN_CONSECUENCIA"", ""sucursal"": ""Sucursal Quito"", ""descripcion"": ""Siniestro simulado de ramo salud por cobertura consulta especializada reportado en Ambato."", ""documentos_completos"": ""true"", ""beneficiario"": ""ASEGURADO"", ""dias_desde_inicio_poliza"": 610, ""dias_desde_fin_poliza"": -120, ""dias_entre_ocurrencia_reporte"": 24, ""historial_siniestros_asegurado"": 3, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-07 12:18:00"", ""updated_at"": ""2026-05-10 15:39:00""}"
siniestros,"{""id_siniestro"": 75, ""id_poliza"": 75, ""id_asegurado"": 33, ""id_proveedor"": 23, ""ramo"": ""VEHICULOS"", ""cobertura"": ""Rotura de vidrios"", ""fecha_ocurrencia"": ""2025-02-21"", ""fecha_reporte"": ""2025-03-07"", ""monto_reclamado"": ""11955.06"", ""monto_estimado"": ""11674.57"", ""monto_pagado"": ""0.00"", ""estado"": ""RESERVA"", ""sucursal"": ""Sucursal Machala"", ""descripcion"": ""Siniestro simulado de ramo vehiculos por cobertura daños a terceros reportado en Daule."", ""documentos_completos"": ""true"", ""beneficiario"": ""CLINICA"", ""dias_desde_inicio_poliza"": 87, ""dias_desde_fin_poliza"": -278, ""dias_entre_ocurrencia_reporte"": 14, ""historial_siniestros_asegurado"": 4, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-08 13:25:00"", ""updated_at"": ""2026-05-11 16:46:00""}"
siniestros,"{""id_siniestro"": 76, ""id_poliza"": 76, ""id_asegurado"": 49, ""id_proveedor"": """", ""ramo"": ""GENERALES"", ""cobertura"": ""Transporte de mercadería"", ""fecha_ocurrencia"": ""2024-10-22"", ""fecha_reporte"": ""2024-11-08"", ""monto_reclamado"": ""10503.55"", ""monto_estimado"": ""8662.52"", ""monto_pagado"": ""4572.68"", ""estado"": ""PAGO_PARCIAL"", ""sucursal"": ""Sucursal Manta"", ""descripcion"": ""Siniestro simulado de ramo generales por cobertura transporte de mercadería reportado en Ambato."", ""documentos_completos"": ""false"", ""beneficiario"": """", ""dias_desde_inicio_poliza"": 88, ""dias_desde_fin_poliza"": -92, ""dias_entre_ocurrencia_reporte"": 17, ""historial_siniestros_asegurado"": 2, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-09 14:32:00"", ""updated_at"": ""2026-05-12 17:53:00""}"
siniestros,"{""id_siniestro"": 77, ""id_poliza"": 77, ""id_asegurado"": 37, ""id_proveedor"": 22, ""ramo"": ""SALUD"", ""cobertura"": ""Hospitalización"", ""fecha_ocurrencia"": ""2023-11-11"", ""fecha_reporte"": ""2023-12-08"", ""monto_reclamado"": ""56848.73"", ""monto_estimado"": ""49238.69"", ""monto_pagado"": ""33429.77"", ""estado"": ""ANTICIPO"", ""sucursal"": ""Sucursal Manta"", ""descripcion"": ""Siniestro simulado de ramo salud por cobertura hospitalización reportado en Machala. Caso marcado como observado para entrenamiento por patrones atipicos simulados."", ""documentos_completos"": ""false"", ""beneficiario"": ""TALLER"", ""dias_desde_inicio_poliza"": 172, ""dias_desde_fin_poliza"": -193, ""dias_entre_ocurrencia_reporte"": 27, ""historial_siniestros_asegurado"": 0, ""etiqueta_fraude_simulada"": 1, ""created_at"": ""2026-05-10 15:39:00"", ""updated_at"": ""2026-05-13 08:00:00""}"
siniestros,"{""id_siniestro"": 78, ""id_poliza"": 78, ""id_asegurado"": 51, ""id_proveedor"": 34, ""ramo"": ""VEHICULOS"", ""cobertura"": ""Robo total"", ""fecha_ocurrencia"": ""2024-12-08"", ""fecha_reporte"": ""2025-01-04"", ""monto_reclamado"": ""3588.14"", ""monto_estimado"": ""2691.76"", ""monto_pagado"": ""2018.82"", ""estado"": ""PAGO_TOTAL"", ""sucursal"": ""Sucursal Machala"", ""descripcion"": ""Siniestro simulado de ramo vehiculos por cobertura rotura de vidrios reportado en Portoviejo."", ""documentos_completos"": ""false"", ""beneficiario"": ""OTRO"", ""dias_desde_inicio_poliza"": 226, ""dias_desde_fin_poliza"": -139, ""dias_entre_ocurrencia_reporte"": 27, ""historial_siniestros_asegurado"": 0, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-11 16:46:00"", ""updated_at"": ""2026-05-14 09:07:00""}"
siniestros,"{""id_siniestro"": 79, ""id_poliza"": 79, ""id_asegurado"": 40, ""id_proveedor"": 23, ""ramo"": ""VIDA"", ""cobertura"": ""Incapacidad total"", ""fecha_ocurrencia"": ""2024-03-26"", ""fecha_reporte"": ""2024-04-01"", ""monto_reclamado"": ""16277.65"", ""monto_estimado"": ""12681.44"", ""monto_pagado"": ""3583.99"", ""estado"": ""ANTICIPO"", ""sucursal"": ""Matriz Guayaquil"", ""descripcion"": ""Siniestro simulado de ramo vida por cobertura fallecimiento reportado en Machala."", ""documentos_completos"": ""true"", ""beneficiario"": ""CLINICA"", ""dias_desde_inicio_poliza"": 160, ""dias_desde_fin_poliza"": -205, ""dias_entre_ocurrencia_reporte"": 6, ""historial_siniestros_asegurado"": 2, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-12 17:53:00"", ""updated_at"": ""2026-05-15 10:14:00""}"
siniestros,"{""id_siniestro"": 80, ""id_poliza"": 80, ""id_asegurado"": 32, ""id_proveedor"": 3, ""ramo"": ""SALUD"", ""cobertura"": ""Consulta especializada"", ""fecha_ocurrencia"": ""2026-05-05"", ""fecha_reporte"": ""2026-05-10"", ""monto_reclamado"": ""19928.66"", ""monto_estimado"": ""19035.83"", ""monto_pagado"": ""5842.09"", ""estado"": ""ANTICIPO"", ""sucursal"": ""Matriz Guayaquil"", ""descripcion"": ""Siniestro simulado de ramo salud por cobertura medicamentos reportado en Santo Domingo."", ""documentos_completos"": ""true"", ""beneficiario"": ""CLINICA"", ""dias_desde_inicio_poliza"": 255, ""dias_desde_fin_poliza"": -110, ""dias_entre_ocurrencia_reporte"": 5, ""historial_siniestros_asegurado"": 1, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-13 08:00:00"", ""updated_at"": ""2026-05-16 11:21:00""}"
siniestros,"{""id_siniestro"": 81, ""id_poliza"": 81, ""id_asegurado"": 36, ""id_proveedor"": """", ""ramo"": ""VEHICULOS"", ""cobertura"": ""Robo total"", ""fecha_ocurrencia"": ""2024-01-20"", ""fecha_reporte"": ""2024-02-11"", ""monto_reclamado"": ""1648.13"", ""monto_estimado"": ""1334.10"", ""monto_pagado"": ""0.00"", ""estado"": ""RESERVA"", ""sucursal"": ""Sucursal Machala"", ""descripcion"": ""Siniestro simulado de ramo vehiculos por cobertura choque parcial reportado en Machala."", ""documentos_completos"": ""false"", ""beneficiario"": ""ASEGURADO"", ""dias_desde_inicio_poliza"": 169, ""dias_desde_fin_poliza"": -11, ""dias_entre_ocurrencia_reporte"": 22, ""historial_siniestros_asegurado"": 0, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-14 09:07:00"", ""updated_at"": ""2026-05-17 12:28:00""}"
siniestros,"{""id_siniestro"": 82, ""id_poliza"": 82, ""id_asegurado"": 46, ""id_proveedor"": """", ""ramo"": ""HOGAR"", ""cobertura"": ""Incendio"", ""fecha_ocurrencia"": ""2024-10-24"", ""fecha_reporte"": ""2024-11-18"", ""monto_reclamado"": ""5058.13"", ""monto_estimado"": ""5066.43"", ""monto_pagado"": ""4338.37"", ""estado"": ""LIQUIDADO"", ""sucursal"": ""Sucursal Machala"", ""descripcion"": ""Siniestro simulado de ramo hogar por cobertura incendio reportado en Ambato."", ""documentos_completos"": ""true"", ""beneficiario"": """", ""dias_desde_inicio_poliza"": 156, ""dias_desde_fin_poliza"": -209, ""dias_entre_ocurrencia_reporte"": 25, ""historial_siniestros_asegurado"": 1, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-15 10:14:00"", ""updated_at"": ""2026-05-18 13:35:00""}"
siniestros,"{""id_siniestro"": 83, ""id_poliza"": 83, ""id_asegurado"": 29, ""id_proveedor"": 32, ""ramo"": ""VEHICULOS"", ""cobertura"": ""Choque parcial"", ""fecha_ocurrencia"": ""2026-03-08"", ""fecha_reporte"": ""2026-04-02"", ""monto_reclamado"": ""2976.17"", ""monto_estimado"": ""2699.81"", ""monto_pagado"": ""150.72"", ""estado"": ""PAGO_PARCIAL"", ""sucursal"": ""Matriz Guayaquil"", ""descripcion"": ""Siniestro simulado de ramo vehiculos por cobertura daños a terceros reportado en Santo Domingo."", ""documentos_completos"": ""true"", ""beneficiario"": ""PROVEEDOR"", ""dias_desde_inicio_poliza"": 396, ""dias_desde_fin_poliza"": 31, ""dias_entre_ocurrencia_reporte"": 25, ""historial_siniestros_asegurado"": 1, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-16 11:21:00"", ""updated_at"": ""2026-05-19 14:42:00""}"
siniestros,"{""id_siniestro"": 84, ""id_poliza"": 84, ""id_asegurado"": 4, ""id_proveedor"": 16, ""ramo"": ""SALUD"", ""cobertura"": ""Cirugía ambulatoria"", ""fecha_ocurrencia"": ""2025-06-01"", ""fecha_reporte"": ""2025-06-26"", ""monto_reclamado"": ""4648.55"", ""monto_estimado"": ""4878.02"", ""monto_pagado"": ""2427.79"", ""estado"": ""ANTICIPO"", ""sucursal"": ""Sucursal Quito"", ""descripcion"": ""Siniestro simulado de ramo salud por cobertura cirugía ambulatoria reportado en Quito."", ""documentos_completos"": ""true"", ""beneficiario"": ""PROVEEDOR"", ""dias_desde_inicio_poliza"": 343, ""dias_desde_fin_poliza"": -22, ""dias_entre_ocurrencia_reporte"": 25, ""historial_siniestros_asegurado"": 0, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-17 12:28:00"", ""updated_at"": ""2026-05-20 15:49:00""}"
siniestros,"{""id_siniestro"": 85, ""id_poliza"": 85, ""id_asegurado"": 32, ""id_proveedor"": 19, ""ramo"": ""VIDA"", ""cobertura"": ""Incapacidad total"", ""fecha_ocurrencia"": ""2024-07-16"", ""fecha_reporte"": ""2024-07-21"", ""monto_reclamado"": ""9354.10"", ""monto_estimado"": ""9255.33"", ""monto_pagado"": ""7864.67"", ""estado"": ""PAGO_TOTAL"", ""sucursal"": ""Sucursal Cuenca"", ""descripcion"": ""Siniestro simulado de ramo vida por cobertura enfermedad grave reportado en Santo Domingo."", ""documentos_completos"": ""false"", ""beneficiario"": ""PERITO"", ""dias_desde_inicio_poliza"": 138, ""dias_desde_fin_poliza"": -592, ""dias_entre_ocurrencia_reporte"": 5, ""historial_siniestros_asegurado"": 2, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-18 13:35:00"", ""updated_at"": ""2026-05-21 16:56:00""}"
siniestros,"{""id_siniestro"": 86, ""id_poliza"": 86, ""id_asegurado"": 5, ""id_proveedor"": 11, ""ramo"": ""GENERALES"", ""cobertura"": ""Riesgos nombrados"", ""fecha_ocurrencia"": ""2024-10-18"", ""fecha_reporte"": ""2024-10-25"", ""monto_reclamado"": ""3058.14"", ""monto_estimado"": ""3139.96"", ""monto_pagado"": ""0.00"", ""estado"": ""CIERRE_SIN_CONSECUENCIA"", ""sucursal"": ""Sucursal Quito"", ""descripcion"": ""Siniestro simulado de ramo generales por cobertura responsabilidad civil reportado en Quito."", ""documentos_completos"": ""true"", ""beneficiario"": ""PERITO"", ""dias_desde_inicio_poliza"": 52, ""dias_desde_fin_poliza"": -678, ""dias_entre_ocurrencia_reporte"": 7, ""historial_siniestros_asegurado"": 0, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-19 14:42:00"", ""updated_at"": ""2026-05-22 17:03:00""}"
siniestros,"{""id_siniestro"": 87, ""id_poliza"": 87, ""id_asegurado"": 24, ""id_proveedor"": """", ""ramo"": ""VIDA"", ""cobertura"": ""Enfermedad grave"", ""fecha_ocurrencia"": ""2024-05-09"", ""fecha_reporte"": ""2024-06-07"", ""monto_reclamado"": ""48569.84"", ""monto_estimado"": ""47856.12"", ""monto_pagado"": ""43551.90"", ""estado"": ""PAGO_TOTAL"", ""sucursal"": ""Sucursal Quito"", ""descripcion"": ""Siniestro simulado de ramo vida por cobertura enfermedad grave reportado en Manta."", ""documentos_completos"": ""true"", ""beneficiario"": ""ASEGURADO"", ""dias_desde_inicio_poliza"": 220, ""dias_desde_fin_poliza"": -145, ""dias_entre_ocurrencia_reporte"": 29, ""historial_siniestros_asegurado"": 1, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-20 15:49:00"", ""updated_at"": ""2026-05-23 08:10:00""}"
siniestros,"{""id_siniestro"": 88, ""id_poliza"": 88, ""id_asegurado"": 49, ""id_proveedor"": 23, ""ramo"": ""VIDA"", ""cobertura"": ""Enfermedad grave"", ""fecha_ocurrencia"": ""2025-08-09"", ""fecha_reporte"": ""2025-09-03"", ""monto_reclamado"": ""48202.63"", ""monto_estimado"": ""48196.52"", ""monto_pagado"": ""47115.42"", ""estado"": ""LIQUIDADO"", ""sucursal"": ""Sucursal Cuenca"", ""descripcion"": ""Siniestro simulado de ramo vida por cobertura gastos funerarios reportado en Portoviejo."", ""documentos_completos"": ""true"", ""beneficiario"": ""CLINICA"", ""dias_desde_inicio_poliza"": 585, ""dias_desde_fin_poliza"": -145, ""dias_entre_ocurrencia_reporte"": 25, ""historial_siniestros_asegurado"": 3, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-21 16:56:00"", ""updated_at"": ""2026-05-24 09:17:00""}"
siniestros,"{""id_siniestro"": 89, ""id_poliza"": 89, ""id_asegurado"": 58, ""id_proveedor"": 16, ""ramo"": ""VEHICULOS"", ""cobertura"": ""Choque parcial"", ""fecha_ocurrencia"": ""2025-04-18"", ""fecha_reporte"": ""2025-05-06"", ""monto_reclamado"": ""3663.32"", ""monto_estimado"": ""3238.04"", ""monto_pagado"": ""0.00"", ""estado"": ""RESERVA"", ""sucursal"": ""Sucursal Machala"", ""descripcion"": ""Siniestro simulado de ramo vehiculos por cobertura choque parcial reportado en Loja."", ""documentos_completos"": ""true"", ""beneficiario"": ""PROVEEDOR"", ""dias_desde_inicio_poliza"": 314, ""dias_desde_fin_poliza"": -51, ""dias_entre_ocurrencia_reporte"": 18, ""historial_siniestros_asegurado"": 1, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-22 17:03:00"", ""updated_at"": ""2026-05-25 10:24:00""}"
siniestros,"{""id_siniestro"": 90, ""id_poliza"": 90, ""id_asegurado"": 55, ""id_proveedor"": 12, ""ramo"": ""SALUD"", ""cobertura"": ""Cirugía ambulatoria"", ""fecha_ocurrencia"": ""2026-02-11"", ""fecha_reporte"": ""2026-03-05"", ""monto_reclamado"": ""6997.95"", ""monto_estimado"": ""5785.16"", ""monto_pagado"": ""0.00"", ""estado"": ""NEGATIVA"", ""sucursal"": ""Matriz Guayaquil"", ""descripcion"": ""Siniestro simulado de ramo salud por cobertura hospitalización reportado en Portoviejo."", ""documentos_completos"": ""true"", ""beneficiario"": ""PERITO"", ""dias_desde_inicio_poliza"": 225, ""dias_desde_fin_poliza"": -140, ""dias_entre_ocurrencia_reporte"": 22, ""historial_siniestros_asegurado"": 1, ""etiqueta_fraude_simulada"": 0, ""created_at"": ""2026-05-23 08:10:00"", ""updated_at"": ""2026-05-26 11:31:00""}"
